bsnpr_id,canonical_name,normalized_name,apellidos,nombre,nickname,birth_date,birth_year,birth_city,nationality,position,first_season,last_season,n_seasons,has_profile,confidence,source_id,source_url,retrieved_at
13175,"Rodriguez Tricoche, Angel Daniel","rodriguez tricoche, angel daniel",Rodriguez Tricoche,Angel Daniel,,12/5/1992,1992,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13176,"Rivera Cuencas, Angel","rivera cuencas, angel",Rivera Cuencas,Angel,Comby,3/17/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13179,"Nieves Archibald, Juan C.","nieves archibald, juan c",Nieves Archibald,Juan C.,,1/15/1998,1998,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13180,"Negron Nieves, Alexis J.","negron nieves, alexis j",Negron Nieves,Alexis J.,,9/5/1998,1998,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13182,"Amaro Looknanan, Max J","amaro looknanan, max j",Amaro Looknanan,Max J,,8/11/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13183,"Williams, TJ","williams, tj",Williams,TJ,,10/26/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13185,"Basabe, Melsahn","basabe, melsahn",Basabe,Melsahn,,5/29/1992,1992,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13186,"Fisher, Anthony","fisher, anthony",Fisher,Anthony,,4/8/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13187,"Buford, Perrin","buford, perrin",Buford,Perrin,,1/25/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13188,"Calderon Figueroa, Ramon","calderon figueroa, ramon",Calderon Figueroa,Ramon,,1/21/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13190,"Arroyo, José Rubén","arroyo, jose ruben",Arroyo,José Rubén,,9/21/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13191,"Wilson, Jeremiah","wilson, jeremiah",Wilson,Jeremiah,,4/19/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13192,"Renfroe, Alex","renfroe, alex",Renfroe,Alex,,5/23/1986,1986,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13193,"Rice Jr, Glen","rice jr, glen",Rice Jr,Glen,,1/1/1991,1991,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13194,"Green, Rodney","green, rodney",Green,Rodney,,7/24/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13195,"Helmers, John","helmers, john",Helmers,John,,3/27/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13196,"Davis, Dwayne","davis, dwayne",Davis,Dwayne,,11/27/1989,1989,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13197,"Christon, Semaj","christon, semaj",Christon,Semaj,,11/1/1992,1992,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13198,"Wesley, Tai","wesley, tai",Wesley,Tai,,5/13/1986,1986,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13199,"Smith, Greg","smith, greg",Smith,Greg,,1/8/1991,1991,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13200,"Howard, Jordan","howard, jordan",Howard,Jordan,,1/6/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13201,"Trimble, Romelo","trimble, romelo",Trimble,Romelo,Melo,2/1/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13202,"Minnerath, Nick","minnerath, nick",Minnerath,Nick,,8/11/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13203,"Araujo, Jhonatan","araujo, jhonatan",Araujo,Jhonatan,,7/19/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13204,"Feeley, Andrew","feeley, andrew",Feeley,Andrew,,8/11/1983,1983,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13205,"Mason, Antoine","mason, antoine",Mason,Antoine,,5/24/1992,1992,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13206,"Johnson, Brice","johnson, brice",Johnson,Brice,,6/27/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13207,"Ali, Hameed","ali, hameed",Ali,Hameed,,8/26/1993,1993,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13208,"Lemon, Stedmon","lemon, stedmon",Lemon,Stedmon,,12/31/1992,1992,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13209,"Suero, Gerardo","suero, gerardo",Suero,Gerardo,,4/20/1989,1989,,,,2019,2019,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13210,"Rudd, Victor","rudd, victor",Rudd,Victor,,3/18/1991,1991,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13211,"Manderson, Isaiah","manderson, isaiah",Manderson,Isaiah,,7/27/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13212,"Gilder, Trey","gilder, trey",Gilder,Trey,,1/24/1985,1985,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13213,"Glenn, Robert","glenn, robert",Glenn,Robert,,6/8/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13214,"Santiago, Jr., Francisco","santiago, jr, francisco","Santiago, Jr.",Francisco,,12/3/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13215,"Martinez Santiago, Nathaniel","martinez santiago, nathaniel",Martinez Santiago,Nathaniel,,4/11/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13216,"Rhett, MJ","rhett, mj",Rhett,MJ,,11/15/1992,1992,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13217,"López Martínez, Luis","lopez martinez, luis",López Martínez,Luis,,4/25/1998,1998,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13218,"Rivera Pagan, Robin","rivera pagan, robin",Rivera Pagan,Robin,,1/15/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13219,"Seda, Abel","seda, abel",Seda,Abel,,1/5/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13220,"Rolón, Tyquan","rolon, tyquan",Rolón,Tyquan,,3/7/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13221,"Ortiz Colón, Evander J.","ortiz colon, evander j",Ortiz Colón,Evander J.,,7/14/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13222,"Benson Lebron, Anthony M.","benson lebron, anthony m",Benson Lebron,Anthony M.,,9/30/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13223,"Rivera Vega, Félix","rivera vega, felix",Rivera Vega,Félix,,2/1/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13224,"Koenig, Bronson","koenig, bronson",Koenig,Bronson,,11/13/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13225,"Curnell, Tyrone","curnell, tyrone",Curnell,Tyrone,,4/22/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13227,"Tyler, Jeremy","tyler, jeremy",Tyler,Jeremy,,6/21/1991,1991,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13228,"Suero Castillo, Juan Miguel","suero castillo, juan miguel",Suero Castillo,Juan Miguel,,5/11/1993,1993,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13229,"Reyes, Justin","reyes, justin",Reyes,Justin,,3/16/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13230,"Davis, Tyler","davis, tyler",Davis,Tyler,,5/22/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13231,"Tejada, Lance","tejada, lance",Tejada,Lance,,3/4/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13232,"Harper, Justin","harper, justin",Harper,Justin,,8/30/1989,1989,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13233,"Erazo Torres, Josue","erazo torres, josue",Erazo Torres,Josue,,4/7/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13235,"Hickson, James","hickson, james",Hickson,James,,9/4/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13236,"Mercurius Medina, Dinero","mercurius medina, dinero",Mercurius Medina,Dinero,,7/21/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13237,"McCullough, Chris","mccullough, chris",McCullough,Chris,,2/5/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13238,"Stone, Tyler","stone, tyler",Stone,Tyler,,9/8/1992,1992,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13239,"DeVaughn, Gerard","devaughn, gerard",DeVaughn,Gerard,,11/27/1988,1988,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13240,"Williams, Darrell","williams, darrell",Williams,Darrell,,9/15/1989,1989,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13246,"Pineiro, Isaiah","pineiro, isaiah",Pineiro,Isaiah,,2/2/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13247,"Harper, Aaron","harper, aaron",Harper,Aaron,,3/12/1981,1981,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13248,"Glover, Jordan","glover, jordan",Glover,Jordan,,2/29/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13249,"Jordan, Jalen","jordan, jalen",Jordan,Jalen,,12/16/1993,1993,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13250,"Parrilla, Alexis","parrilla, alexis",Parrilla,Alexis,,11/17/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13251,"Huertas, Hiram","huertas, hiram",Huertas,Hiram,,2/13/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13252,"Santos, KJ","santos, kj",Santos,KJ,,6/19/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13253,"McCauley, Ben","mccauley, ben",McCauley,Ben,,9/6/1986,1986,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13254,"Torres, Julian","torres, julian",Torres,Julian,,3/18/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13255,"Smith, Russ","smith, russ",Smith,Russ,,4/19/1991,1991,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13256,"Gines, Jose","gines, jose",Gines,Jose,,6/14/1999,1999,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13257,"Ortiz Alicea, Jose","ortiz alicea, jose",Ortiz Alicea,Jose,,2/26/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13258,"Vazquez Arraiza, Brian","vazquez arraiza, brian",Vazquez Arraiza,Brian,,9/8/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13259,"Torres, Jorge Luis","torres, jorge luis",Torres,Jorge Luis,,4/19/2000,2000,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13260,"Ashley, Brandon","ashley, brandon",Ashley,Brandon,,7/15/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13261,"Barham, Marcus","barham, marcus",Barham,Marcus,,6/11/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13262,"Hamilton, Daniel","hamilton, daniel",Hamilton,Daniel,,8/8/1995,1995,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13263,"Christmas, Rakeem","christmas, rakeem",Christmas,Rakeem,,12/1/1991,1991,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13264,"Rivera, Javier","rivera, javier",Rivera,Javier,,9/13/1997,1997,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13265,"Caraballo, Hector","caraballo, hector",Caraballo,Hector,,11/5/1996,1996,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13266,"Jefferson, Cory","jefferson, cory",Jefferson,Cory,,12/26/1990,1990,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13267,"Cooke, Charles","cooke, charles",Cooke,Charles,,7/1/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13268,"Miranda, Fhevier","miranda, fhevier",Miranda,Fhevier,,,,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
13269,"Austin, Isaiah","austin, isaiah",Austin,Isaiah,,10/25/1994,1994,,,,,,,no,single-source,wayback_bsnpr_players,https://web.archive.org/web/20200601011615id_/https://www.bsnpr.com/estadisticas/enciclopedia.asp,2026-09-08T14:25:42Z
